timestamp,event_id,host,user,role,is_tester,event_category,source_ip,status,logon_type,process,crypto_op,privilege
2026-01-14 20:02:19,4625,WS-011,tester2,tester,True,authentication,10.0.0.126,failed,3.0,,,
2026-01-14 20:02:20,4624,WS-014,tester2,tester,True,authentication,10.0.0.126,success,3.0,,,
2026-01-14 20:02:20,4625,WS-031,tester2,tester,True,authentication,10.0.0.126,failed,3.0,,,
2026-01-14 20:02:20,4625,WS-004,tester2,tester,True,authentication,10.0.0.126,failed,3.0,,,
2026-01-14 20:17:29,5061,SRV-04,tester2,tester,True,crypto_activity,,,,,crypto_operation,
2026-01-14 20:20:23,4634,WS-013,night_user9,employee,False,authentication,,logoff,,,,
2026-01-14 20:25:14,4634,SRV-02,SYSTEM,system,False,authentication,,logoff,,,,
2026-01-14 20:32:50,4634,SRV-01,LOCAL_SERVICE,system,False,authentication,,logoff,,,,
2026-01-14 20:47:25,4625,WS-013,night_user9,employee,False,authentication,192.168.1.49,failed,10.0,,,
2026-01-14 20:57:13,4625,SRV-04,svc_backup,system,False,authentication,,failed,3.0,,,
2026-01-14 21:49:43,4624,WS-007,night_user0,employee,False,authentication,10.0.0.30,success,3.0,,,
2026-01-14 22:12:26,4688,WS-028,night_user8,employee,False,process_activity,,,,cmd.exe,,
2026-01-14 22:19:37,4688,WS-041,tester1,tester,True,process_activity,,,,explorer.exe,,
2026-01-14 22:42:01,5061,SRV-02,SYSTEM,system,False,crypto_activity,,,,,crypto_operation,
2026-01-14 22:49:25,4648,SRV-08,admin3,admin,False,,10.0.0.198,,,,,
2026-01-14 22:52:24,4648,WS-021,night_user2,employee,False,,10.0.0.139,,,,,
2026-01-14 23:22:20,4672,WS-033,tester0,tester,True,privilege_activity,,,,,,admin_assigned
2026-01-14 23:37:30,4634,WS-010,night_user5,employee,False,authentication,,logoff,,,,
2026-01-15 00:03:04,5058,WS-013,night_user9,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 00:03:31,4768,SRV-10,admin3,admin,False,,10.0.0.156,,,,,
2026-01-15 00:10:45,4672,SRV-01,LOCAL_SERVICE,system,False,privilege_activity,,,,,,admin_assigned
2026-01-15 00:24:01,5058,SRV-01,LOCAL_SERVICE,system,False,crypto_activity,,,,,key_operation,
2026-01-15 00:39:33,4672,WS-013,night_user9,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 00:45:02,4672,WS-007,night_user0,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 00:54:33,4648,WS-007,night_user0,employee,False,,10.0.0.31,,,,,
2026-01-15 01:11:38,4768,WS-013,night_user9,employee,False,,10.0.0.147,,,,,
2026-01-15 01:13:37,5058,WS-037,tester4,tester,True,crypto_activity,,,,,key_operation,
2026-01-15 01:20:40,4625,WS-024,tester0,tester,True,authentication,10.0.0.46,failed,3.0,,,
2026-01-15 01:21:48,4688,SRV-04,svc_backup,system,False,process_activity,,,,powershell.exe,,
2026-01-15 01:28:25,4769,WS-013,night_user9,employee,False,,10.0.0.124,,,,,
2026-01-15 01:40:20,4688,WS-028,night_user8,employee,False,process_activity,,,,cmd.exe,,
2026-01-15 01:43:10,4648,SRV-02,admin0,admin,False,,10.0.0.54,,,,,
2026-01-15 01:53:27,4625,WS-011,night_user4,employee,False,authentication,192.168.1.36,failed,3.0,,,
2026-01-15 02:01:38,4688,WS-011,night_user4,employee,False,process_activity,,,,chrome.exe,,
2026-01-15 02:01:59,4769,WS-035,night_user5,employee,False,,10.0.0.142,,,,,
2026-01-15 02:11:21,4672,WS-033,night_user1,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 02:36:29,4768,WS-028,night_user8,employee,False,,10.0.0.41,,,,,
2026-01-15 02:40:28,4768,DC-02,admin0,admin,False,,10.0.0.123,,,,,
2026-01-15 02:41:27,4648,SRV-09,admin0,admin,False,,10.0.0.77,,,,,
2026-01-15 02:43:26,5058,WS-013,night_user9,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 02:51:56,4688,SRV-08,admin2,admin,False,process_activity,,,,explorer.exe,,
2026-01-15 02:55:33,4672,WS-021,night_user2,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 03:16:59,4634,WS-028,night_user8,employee,False,authentication,,logoff,,,,
2026-01-15 03:30:49,4688,WS-011,night_user4,employee,False,process_activity,,,,svchost.exe,,
2026-01-15 03:34:20,4625,WS-001,tester3,tester,True,authentication,192.168.1.143,failed,10.0,,,
2026-01-15 03:43:51,4672,WS-041,night_user6,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 03:43:52,4624,WS-007,night_user0,employee,False,authentication,10.0.0.77,success,10.0,,,
2026-01-15 03:44:17,4625,WS-041,night_user6,employee,False,authentication,10.0.0.168,failed,10.0,,,
2026-01-15 04:10:28,4634,WS-023,night_user8,employee,False,authentication,,logoff,,,,
2026-01-15 04:16:18,5058,SRV-10,admin0,admin,False,crypto_activity,,,,,key_operation,
2026-01-15 04:30:17,4634,WS-023,tester3,tester,True,authentication,,logoff,,,,
2026-01-15 04:36:56,5061,SRV-05,NETWORK_SERVICE,system,False,crypto_activity,,,,,crypto_operation,
2026-01-15 04:46:27,4624,SRV-08,svc_sql,system,False,authentication,,success,10.0,,,
2026-01-15 05:02:46,4625,WS-019,night_user2,employee,False,authentication,10.0.0.160,failed,3.0,,,
2026-01-15 05:04:26,4625,WS-013,night_user9,employee,False,authentication,10.0.0.154,failed,3.0,,,
2026-01-15 05:13:36,4672,WS-021,night_user2,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 05:26:51,4625,SRV-05,NETWORK_SERVICE,system,False,authentication,,failed,10.0,,,
2026-01-15 05:33:55,4769,WS-016,night_user3,employee,False,,10.0.0.62,,,,,
2026-01-15 05:34:37,4769,WS-028,night_user8,employee,False,,192.168.1.69,,,,,
2026-01-15 05:39:16,5058,SRV-05,NETWORK_SERVICE,system,False,crypto_activity,,,,,key_operation,
2026-01-15 05:40:43,5058,SRV-04,svc_backup,system,False,crypto_activity,,,,,key_operation,
2026-01-15 05:56:56,4768,WS-013,night_user9,employee,False,,192.168.1.49,,,,,
2026-01-15 06:12:33,4688,SRV-04,svc_backup,system,False,process_activity,,,,services.exe,,
2026-01-15 06:33:40,5061,WS-034,tester4,tester,True,crypto_activity,,,,,crypto_operation,
2026-01-15 06:41:55,5058,DC-01,tester4,tester,True,crypto_activity,,,,,key_operation,
2026-01-15 07:17:47,5058,SRV-07,admin3,admin,False,crypto_activity,,,,,key_operation,
2026-01-15 07:24:14,4672,SRV-05,NETWORK_SERVICE,system,False,privilege_activity,,,,,,admin_assigned
2026-01-15 08:00:30,4648,SRV-01,admin3,admin,False,,192.168.1.184,,,,,
2026-01-15 08:01:50,4648,WS-032,tester1,tester,True,,10.0.0.187,,,,,
2026-01-15 08:07:22,5058,SRV-10,admin0,admin,False,crypto_activity,,,,,key_operation,
2026-01-15 08:12:52,5058,DC-02,admin4,admin,False,crypto_activity,,,,,key_operation,
2026-01-15 08:25:53,4688,SRV-05,NETWORK_SERVICE,system,False,process_activity,,,,powershell.exe,,
2026-01-15 08:27:18,4625,WS-004,tester4,tester,True,authentication,10.0.0.134,failed,3.0,,,
2026-01-15 09:04:47,5058,WS-045,user29,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 09:06:30,4768,SRV-06,admin0,admin,False,,192.168.1.95,,,,,
2026-01-15 09:11:22,4624,WS-032,user17,employee,False,authentication,10.0.0.140,success,10.0,,,
2026-01-15 09:16:23,4768,WS-017,user23,employee,False,,192.168.1.34,,,,,
2026-01-15 09:16:52,4769,WS-041,user28,employee,False,,192.168.1.160,,,,,
2026-01-15 09:37:32,4768,WS-004,user0,employee,False,,10.0.0.147,,,,,
2026-01-15 09:40:52,4672,WS-009,user17,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 09:49:27,4688,WS-025,user13,employee,False,process_activity,,,,explorer.exe,,
2026-01-15 09:50:24,4634,WS-048,user20,employee,False,authentication,,logoff,,,,
2026-01-15 09:52:16,4672,WS-034,user19,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 09:53:02,4634,WS-027,user4,employee,False,authentication,,logoff,,,,
2026-01-15 10:02:30,4624,WS-028,user16,employee,False,authentication,10.0.0.78,success,3.0,,,
2026-01-15 10:05:57,4634,WS-031,user26,employee,False,authentication,,logoff,,,,
2026-01-15 10:07:20,4768,WS-022,user25,employee,False,,10.0.0.111,,,,,
2026-01-15 10:11:35,5058,SRV-05,NETWORK_SERVICE,system,False,crypto_activity,,,,,key_operation,
2026-01-15 10:22:25,4634,WS-047,user6,employee,False,authentication,,logoff,,,,
2026-01-15 10:36:06,4768,WS-024,user0,employee,False,,192.168.1.134,,,,,
2026-01-15 10:38:46,4625,WS-020,user10,employee,False,authentication,10.0.0.143,failed,10.0,,,
2026-01-15 10:42:11,5061,SRV-05,admin0,admin,False,crypto_activity,,,,,crypto_operation,
2026-01-15 10:46:56,4672,WS-032,user14,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 10:55:24,4648,WS-022,user25,employee,False,,10.0.0.190,,,,,
2026-01-15 10:59:52,4634,WS-001,tester0,tester,True,authentication,,logoff,,,,
2026-01-15 11:01:06,4769,WS-027,user4,employee,False,,10.0.0.25,,,,,
2026-01-15 11:01:19,4768,WS-025,user15,employee,False,,10.0.0.141,,,,,
2026-01-15 11:04:13,4769,WS-045,user29,employee,False,,10.0.0.67,,,,,
2026-01-15 11:07:26,4648,WS-027,user4,employee,False,,10.0.0.22,,,,,
2026-01-15 11:16:58,4625,WS-048,user20,employee,False,authentication,10.0.0.183,failed,3.0,,,
2026-01-15 11:17:03,4624,WS-045,user29,employee,False,authentication,10.0.0.115,success,2.0,,,
2026-01-15 11:18:13,4648,WS-036,user8,employee,False,,10.0.0.22,,,,,
2026-01-15 11:18:25,4672,WS-034,user19,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 11:19:42,5058,WS-045,user29,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 11:21:03,4624,WS-034,user19,employee,False,authentication,10.0.0.140,success,10.0,,,
2026-01-15 11:22:22,5058,SRV-07,admin2,admin,False,crypto_activity,,,,,key_operation,
2026-01-15 11:22:31,4624,WS-002,user15,employee,False,authentication,10.0.0.24,success,10.0,,,
2026-01-15 11:29:35,4672,DC-01,admin4,admin,False,privilege_activity,,,,,,admin_assigned
2026-01-15 11:34:48,4768,WS-020,user10,employee,False,,10.0.0.145,,,,,
2026-01-15 11:37:00,4625,WS-045,user29,employee,False,authentication,10.0.0.141,failed,10.0,,,
2026-01-15 11:38:55,5058,WS-016,user20,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 11:42:32,5058,WS-022,user25,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 11:46:46,4624,WS-036,user8,employee,False,authentication,10.0.0.22,success,10.0,,,
2026-01-15 11:47:58,4688,WS-015,user9,employee,False,process_activity,,,,svchost.exe,,
2026-01-15 11:48:53,5058,WS-010,user18,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 11:53:06,4634,WS-047,user6,employee,False,authentication,,logoff,,,,
2026-01-15 11:57:53,4634,WS-024,user0,employee,False,authentication,,logoff,,,,
2026-01-15 12:05:34,4672,SRV-05,NETWORK_SERVICE,system,False,privilege_activity,,,,,,admin_assigned
2026-01-15 12:14:55,5058,WS-032,user14,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 12:16:58,4672,WS-050,user20,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 12:20:50,5058,WS-036,user8,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 12:25:51,4625,WS-006,user3,employee,False,authentication,10.0.0.153,failed,10.0,,,
2026-01-15 12:29:35,4625,WS-006,user3,employee,False,authentication,10.0.0.39,failed,10.0,,,
2026-01-15 12:38:55,4634,WS-010,user18,employee,False,authentication,,logoff,,,,
2026-01-15 12:40:26,4625,WS-032,user14,employee,False,authentication,10.0.0.35,failed,3.0,,,
2026-01-15 12:41:34,5058,WS-031,user26,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 12:42:04,4648,WS-050,user24,employee,False,,10.0.0.105,,,,,
2026-01-15 12:50:22,4688,WS-020,user11,employee,False,process_activity,,,,svchost.exe,,
2026-01-15 12:55:47,4624,WS-042,tester0,tester,True,authentication,10.0.0.161,success,2.0,,,
2026-01-15 13:02:21,4648,WS-032,user17,employee,False,,10.0.0.107,,,,,
2026-01-15 13:02:29,4769,SRV-04,admin4,admin,False,,10.0.0.172,,,,,
2026-01-15 13:06:29,4624,WS-050,user24,employee,False,authentication,10.0.0.70,success,2.0,,,
2026-01-15 13:25:31,4634,WS-017,user23,employee,False,authentication,,logoff,,,,
2026-01-15 13:29:13,4768,WS-041,user12,employee,False,,10.0.0.70,,,,,
2026-01-15 13:35:12,4624,WS-001,user22,employee,False,authentication,10.0.0.82,success,3.0,,,
2026-01-15 13:36:28,4768,DC-02,admin0,admin,False,,10.0.0.172,,,,,
2026-01-15 13:40:22,4625,WS-034,user19,employee,False,authentication,192.168.1.70,failed,10.0,,,
2026-01-15 13:44:38,4768,WS-046,user24,employee,False,,10.0.0.85,,,,,
2026-01-15 13:45:00,4624,WS-032,user14,employee,False,authentication,10.0.0.118,success,2.0,,,
2026-01-15 13:47:35,5058,SRV-04,svc_backup,system,False,crypto_activity,,,,,key_operation,
2026-01-15 13:51:45,4688,WS-041,user28,employee,False,process_activity,,,,services.exe,,
2026-01-15 13:51:49,5061,WS-019,user5,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-15 13:53:34,5058,WS-022,user12,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 14:01:00,4672,WS-022,user25,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 14:02:13,4625,WS-031,user2,employee,False,authentication,10.0.0.41,failed,10.0,,,
2026-01-15 14:14:55,4769,WS-020,user21,employee,False,,10.0.0.72,,,,,
2026-01-15 14:22:52,4769,WS-047,user6,employee,False,,10.0.0.178,,,,,
2026-01-15 14:25:00,5061,WS-032,user14,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-15 14:32:25,4634,WS-020,user21,employee,False,authentication,,logoff,,,,
2026-01-15 14:34:44,4768,WS-024,user0,employee,False,,10.0.0.14,,,,,
2026-01-15 14:38:35,4634,WS-041,user28,employee,False,authentication,,logoff,,,,
2026-01-15 14:38:52,4648,SRV-05,NETWORK_SERVICE,system,False,,,,,,,
2026-01-15 14:39:57,5058,WS-016,user9,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 14:49:50,5058,WS-045,tester2,tester,True,crypto_activity,,,,,key_operation,
2026-01-15 14:50:08,4648,WS-024,user0,employee,False,,10.0.0.147,,,,,
2026-01-15 14:59:42,5061,WS-019,user5,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-15 15:02:07,4672,WS-022,user25,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 15:03:34,4672,WS-010,user18,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 15:08:30,4634,WS-031,user26,employee,False,authentication,,logoff,,,,
2026-01-15 15:09:48,4634,WS-020,user10,employee,False,authentication,,logoff,,,,
2026-01-15 15:11:22,4768,WS-045,user29,employee,False,,10.0.0.116,,,,,
2026-01-15 15:11:56,4648,WS-001,user27,employee,False,,10.0.0.125,,,,,
2026-01-15 15:14:20,4648,WS-048,user20,employee,False,,10.0.0.126,,,,,
2026-01-15 15:18:14,4768,WS-020,user10,employee,False,,10.0.0.73,,,,,
2026-01-15 15:20:07,5058,WS-031,user26,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 15:21:37,4672,WS-041,user28,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 15:22:33,4769,WS-001,user27,employee,False,,10.0.0.18,,,,,
2026-01-15 15:31:48,4769,WS-031,user26,employee,False,,10.0.0.16,,,,,
2026-01-15 15:36:09,5058,WS-020,user11,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 15:38:42,4768,WS-024,user0,employee,False,,10.0.0.177,,,,,
2026-01-15 15:41:58,4688,WS-032,user17,employee,False,process_activity,,,,cmd.exe,,
2026-01-15 15:50:45,4672,WS-015,user9,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 15:53:24,4672,WS-045,user29,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 16:01:14,4672,WS-020,user21,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 16:03:35,4625,WS-022,user12,employee,False,authentication,10.0.0.118,failed,10.0,,,
2026-01-15 16:05:11,4672,WS-017,user23,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 16:05:39,4688,WS-044,user3,employee,False,process_activity,,,,services.exe,,
2026-01-15 16:08:27,4634,WS-048,user20,employee,False,authentication,,logoff,,,,
2026-01-15 16:09:21,4634,WS-022,user12,employee,False,authentication,,logoff,,,,
2026-01-15 16:21:28,5058,WS-019,user5,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 16:22:21,5061,SRV-07,admin3,admin,False,crypto_activity,,,,,crypto_operation,
2026-01-15 16:28:43,4768,WS-036,user8,employee,False,,10.0.0.169,,,,,
2026-01-15 16:31:47,4648,WS-038,tester1,tester,True,,10.0.0.101,,,,,
2026-01-15 16:48:49,4625,SRV-02,admin1,admin,False,authentication,10.0.0.110,failed,10.0,,,
2026-01-15 16:48:53,4672,WS-045,user29,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 16:49:50,4688,WS-020,user11,employee,False,process_activity,,,,explorer.exe,,
2026-01-15 16:50:56,4672,WS-020,user11,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 16:54:06,4688,WS-047,user6,employee,False,process_activity,,,,winlogon.exe,,
2026-01-15 16:55:22,5061,WS-024,user0,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-15 17:01:36,4688,WS-022,user25,employee,False,process_activity,,,,cmd.exe,,
2026-01-15 17:02:28,4634,WS-041,tester0,tester,True,authentication,,logoff,,,,
2026-01-15 17:22:08,4768,WS-032,user14,employee,False,,192.168.1.78,,,,,
2026-01-15 17:23:26,4672,WS-001,user27,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 17:27:57,5061,WS-020,user10,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-15 17:28:02,5058,WS-022,user7,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 17:29:43,5061,WS-050,user24,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-15 17:34:22,4769,SRV-08,svc_sql,system,False,,,,,,,
2026-01-15 17:34:51,4634,WS-050,user24,employee,False,authentication,,logoff,,,,
2026-01-15 17:37:30,5058,WS-015,user9,employee,False,crypto_activity,,,,,key_operation,
2026-01-15 17:38:25,5061,WS-032,user17,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-15 17:41:47,4625,WS-040,user1,employee,False,authentication,10.0.0.94,failed,3.0,,,
2026-01-15 17:47:00,4672,WS-001,user22,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-15 17:47:07,4768,WS-015,user9,employee,False,,10.0.0.145,,,,,
2026-01-15 17:48:03,4688,WS-017,user23,employee,False,process_activity,,,,chrome.exe,,
2026-01-15 17:52:17,4634,WS-022,user12,employee,False,authentication,,logoff,,,,
2026-01-15 17:57:12,4625,WS-031,user26,employee,False,authentication,10.0.0.117,failed,3.0,,,
2026-01-15 18:10:14,5061,WS-041,night_user6,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-15 18:15:00,4768,WS-035,night_user5,employee,False,,192.168.1.188,,,,,
2026-01-15 18:24:31,4625,WS-001,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:31,4624,WS-002,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:32,4625,WS-009,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:32,4625,SRV-01,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:32,4625,WS-002,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:33,4625,WS-046,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:33,4625,WS-048,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:33,4625,SRV-06,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:34,4625,WS-047,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:35,4625,ADMIN-03,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:37,4625,WS-050,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:37,4625,WS-033,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:37,4624,WS-041,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:38,4625,WS-020,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:38,4624,SRV-05,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:39,4625,WS-010,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:39,4625,WS-040,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:39,4624,WS-005,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:41,4625,WS-015,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:41,4625,WS-032,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:41,4624,WS-013,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:42,4625,WS-010,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:44,4625,WS-031,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:45,4624,WS-041,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:46,4625,WS-013,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:46,4625,WS-027,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:46,4625,WS-041,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:47,4625,SRV-10,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:47,4625,WS-039,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:47,4625,WS-019,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:48,4625,WS-031,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:48,4624,SRV-09,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:48,4625,WS-028,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:49,4625,SRV-03,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:50,4624,WS-020,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:50,4624,WS-027,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:51,4624,SRV-05,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:51,4625,WS-008,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:51,4625,WS-033,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:51,4625,SRV-09,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:51,4624,WS-031,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:52,4625,WS-009,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:52,4625,WS-013,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:52,4625,WS-039,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:53,4625,WS-045,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:53,4625,WS-015,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:53,4624,SRV-01,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:54,4624,WS-017,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:54,4624,WS-032,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:55,4625,WS-033,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:55,4625,WS-048,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:55,4625,WS-022,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:55,4625,WS-031,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:56,4625,WS-018,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:56,4624,WS-049,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:56,4624,WS-019,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:56,4625,SRV-08,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:56,4625,DC-02,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:57,4625,WS-027,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:57,4625,WS-048,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:58,4625,SRV-05,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:58,4624,WS-013,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:58,4624,SRV-03,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:59,4624,WS-027,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:24:59,4625,WS-039,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:24:59,4625,WS-007,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:25:00,4625,WS-023,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:25:00,4624,WS-041,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:25:00,4625,WS-035,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:25:01,4625,WS-002,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:25:02,4624,WS-016,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:25:03,4625,SRV-08,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:25:03,4625,WS-038,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:25:03,4625,WS-031,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:25:04,4625,WS-008,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:25:07,4625,WS-002,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:25:07,4625,SRV-10,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:25:08,4625,WS-007,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
2026-01-15 18:25:08,4624,WS-033,tester4,tester,True,authentication,10.0.0.112,success,3.0,,,
2026-01-15 18:25:09,4625,WS-021,tester4,tester,True,authentication,10.0.0.112,failed,3.0,,,
